subject,stimulus_version,video_id,trial_idx,speaker_id,emotion,material_key,window_idx,pair_key,t_start,t_end,eeg_start_sample,eeg_n_samples,eeg_fs,speech_dim,speech_source,source_key
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,4,speaker-9_emotion-tenderness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,5,speaker-9_emotion-tenderness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,6,speaker-9_emotion-tenderness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,7,speaker-9_emotion-tenderness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,8,speaker-9_emotion-tenderness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,9,speaker-9_emotion-tenderness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,10,speaker-9_emotion-tenderness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,11,speaker-9_emotion-tenderness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,12,speaker-9_emotion-tenderness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-26
112,v2,26,25,9,tenderness,speaker-9_emotion-tenderness,13,speaker-9_emotion-tenderness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-26
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,0,speaker-30_emotion-tenderness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,1,speaker-30_emotion-tenderness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,2,speaker-30_emotion-tenderness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,3,speaker-30_emotion-tenderness_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,4,speaker-30_emotion-tenderness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,5,speaker-30_emotion-tenderness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,6,speaker-30_emotion-tenderness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,7,speaker-30_emotion-tenderness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,8,speaker-30_emotion-tenderness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,9,speaker-30_emotion-tenderness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,10,speaker-30_emotion-tenderness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,11,speaker-30_emotion-tenderness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,12,speaker-30_emotion-tenderness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-27
112,v2,27,26,30,tenderness,speaker-30_emotion-tenderness,13,speaker-30_emotion-tenderness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-27
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,0,speaker-48_emotion-tenderness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,1,speaker-48_emotion-tenderness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,2,speaker-48_emotion-tenderness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,3,speaker-48_emotion-tenderness_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,4,speaker-48_emotion-tenderness_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,5,speaker-48_emotion-tenderness_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,6,speaker-48_emotion-tenderness_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,7,speaker-48_emotion-tenderness_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,8,speaker-48_emotion-tenderness_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,9,speaker-48_emotion-tenderness_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,10,speaker-48_emotion-tenderness_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,11,speaker-48_emotion-tenderness_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,12,speaker-48_emotion-tenderness_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-28
112,v2,28,27,48,tenderness,speaker-48_emotion-tenderness,13,speaker-48_emotion-tenderness_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-28
113,v2,1,0,7,anger,speaker-7_emotion-anger,0,speaker-7_emotion-anger_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,1,speaker-7_emotion-anger_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,2,speaker-7_emotion-anger_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,3,speaker-7_emotion-anger_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,4,speaker-7_emotion-anger_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,5,speaker-7_emotion-anger_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,6,speaker-7_emotion-anger_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,7,speaker-7_emotion-anger_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,8,speaker-7_emotion-anger_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,9,speaker-7_emotion-anger_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,10,speaker-7_emotion-anger_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,11,speaker-7_emotion-anger_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,12,speaker-7_emotion-anger_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-01
113,v2,1,0,7,anger,speaker-7_emotion-anger,13,speaker-7_emotion-anger_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-01
113,v2,2,1,8,anger,speaker-8_emotion-anger,0,speaker-8_emotion-anger_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,1,speaker-8_emotion-anger_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,2,speaker-8_emotion-anger_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,3,speaker-8_emotion-anger_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,4,speaker-8_emotion-anger_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,5,speaker-8_emotion-anger_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,6,speaker-8_emotion-anger_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,7,speaker-8_emotion-anger_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,8,speaker-8_emotion-anger_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,9,speaker-8_emotion-anger_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,10,speaker-8_emotion-anger_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,11,speaker-8_emotion-anger_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,12,speaker-8_emotion-anger_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-02
113,v2,2,1,8,anger,speaker-8_emotion-anger,13,speaker-8_emotion-anger_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-02
113,v2,3,2,18,anger,speaker-18_emotion-anger,0,speaker-18_emotion-anger_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,1,speaker-18_emotion-anger_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,2,speaker-18_emotion-anger_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,3,speaker-18_emotion-anger_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,4,speaker-18_emotion-anger_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,5,speaker-18_emotion-anger_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,6,speaker-18_emotion-anger_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,7,speaker-18_emotion-anger_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,8,speaker-18_emotion-anger_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,9,speaker-18_emotion-anger_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,10,speaker-18_emotion-anger_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,11,speaker-18_emotion-anger_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,12,speaker-18_emotion-anger_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-03
113,v2,3,2,18,anger,speaker-18_emotion-anger,13,speaker-18_emotion-anger_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-03
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,0,speaker-29_emotion-disgust_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,1,speaker-29_emotion-disgust_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,2,speaker-29_emotion-disgust_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,3,speaker-29_emotion-disgust_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,4,speaker-29_emotion-disgust_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,5,speaker-29_emotion-disgust_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,6,speaker-29_emotion-disgust_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,7,speaker-29_emotion-disgust_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,8,speaker-29_emotion-disgust_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,9,speaker-29_emotion-disgust_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,10,speaker-29_emotion-disgust_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,11,speaker-29_emotion-disgust_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,12,speaker-29_emotion-disgust_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-04
113,v2,4,3,29,disgust,speaker-29_emotion-disgust,13,speaker-29_emotion-disgust_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-04
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,0,speaker-31_emotion-disgust_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,1,speaker-31_emotion-disgust_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,2,speaker-31_emotion-disgust_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,3,speaker-31_emotion-disgust_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,4,speaker-31_emotion-disgust_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,5,speaker-31_emotion-disgust_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,6,speaker-31_emotion-disgust_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,7,speaker-31_emotion-disgust_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,8,speaker-31_emotion-disgust_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,9,speaker-31_emotion-disgust_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,10,speaker-31_emotion-disgust_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,11,speaker-31_emotion-disgust_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,12,speaker-31_emotion-disgust_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-05
113,v2,5,4,31,disgust,speaker-31_emotion-disgust,13,speaker-31_emotion-disgust_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-05
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,0,speaker-46_emotion-disgust_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,1,speaker-46_emotion-disgust_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,2,speaker-46_emotion-disgust_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,3,speaker-46_emotion-disgust_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,4,speaker-46_emotion-disgust_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,5,speaker-46_emotion-disgust_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,6,speaker-46_emotion-disgust_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,7,speaker-46_emotion-disgust_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,8,speaker-46_emotion-disgust_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,9,speaker-46_emotion-disgust_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,10,speaker-46_emotion-disgust_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,11,speaker-46_emotion-disgust_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,12,speaker-46_emotion-disgust_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-06
113,v2,6,5,46,disgust,speaker-46_emotion-disgust,13,speaker-46_emotion-disgust_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-06
113,v2,7,6,1,fear,speaker-1_emotion-fear,0,speaker-1_emotion-fear_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,1,speaker-1_emotion-fear_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,2,speaker-1_emotion-fear_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,3,speaker-1_emotion-fear_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,4,speaker-1_emotion-fear_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,5,speaker-1_emotion-fear_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,6,speaker-1_emotion-fear_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,7,speaker-1_emotion-fear_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,8,speaker-1_emotion-fear_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,9,speaker-1_emotion-fear_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,10,speaker-1_emotion-fear_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,11,speaker-1_emotion-fear_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,12,speaker-1_emotion-fear_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-07
113,v2,7,6,1,fear,speaker-1_emotion-fear,13,speaker-1_emotion-fear_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-07
113,v2,8,7,5,fear,speaker-5_emotion-fear,0,speaker-5_emotion-fear_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,1,speaker-5_emotion-fear_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,2,speaker-5_emotion-fear_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,3,speaker-5_emotion-fear_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,4,speaker-5_emotion-fear_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,5,speaker-5_emotion-fear_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,6,speaker-5_emotion-fear_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,7,speaker-5_emotion-fear_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,8,speaker-5_emotion-fear_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,9,speaker-5_emotion-fear_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,10,speaker-5_emotion-fear_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,11,speaker-5_emotion-fear_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,12,speaker-5_emotion-fear_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-08
113,v2,8,7,5,fear,speaker-5_emotion-fear,13,speaker-5_emotion-fear_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-08
113,v2,9,8,33,fear,speaker-33_emotion-fear,0,speaker-33_emotion-fear_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,1,speaker-33_emotion-fear_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,2,speaker-33_emotion-fear_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,3,speaker-33_emotion-fear_win-00003,6.0,10.0,1500,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,4,speaker-33_emotion-fear_win-00004,8.0,12.0,2000,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,5,speaker-33_emotion-fear_win-00005,10.0,14.0,2500,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,6,speaker-33_emotion-fear_win-00006,12.0,16.0,3000,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,7,speaker-33_emotion-fear_win-00007,14.0,18.0,3500,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,8,speaker-33_emotion-fear_win-00008,16.0,20.0,4000,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,9,speaker-33_emotion-fear_win-00009,18.0,22.0,4500,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,10,speaker-33_emotion-fear_win-00010,20.0,24.0,5000,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,11,speaker-33_emotion-fear_win-00011,22.0,26.0,5500,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,12,speaker-33_emotion-fear_win-00012,24.0,28.0,6000,1000,250.0,512,existing-whisper,v2:video-09
113,v2,9,8,33,fear,speaker-33_emotion-fear,13,speaker-33_emotion-fear_win-00013,26.0,30.0,6500,1000,250.0,512,existing-whisper,v2:video-09
113,v2,10,9,28,sadness,speaker-28_emotion-sadness,0,speaker-28_emotion-sadness_win-00000,0.0,4.0,0,1000,250.0,512,existing-whisper,v2:video-10
113,v2,10,9,28,sadness,speaker-28_emotion-sadness,1,speaker-28_emotion-sadness_win-00001,2.0,6.0,500,1000,250.0,512,existing-whisper,v2:video-10
113,v2,10,9,28,sadness,speaker-28_emotion-sadness,2,speaker-28_emotion-sadness_win-00002,4.0,8.0,1000,1000,250.0,512,existing-whisper,v2:video-10
